"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CHST3",423.936744456887,0.159529674165325,0.131113551593267,1.21672910409909,0.223707301859519,0.820653887742269
"CHSY1",8456.69675269849,-0.0971434924990119,0.083177304058725,-1.16790864525287,0.242843616534319,0.833445161277906
"CHSY3",184.352706996239,0.151318619360133,0.135738537066849,1.11478009583683,0.264944667931848,0.846147910573149
"CHTF8",2356.47745500155,-0.134605385404792,0.0507910257028057,-2.65018049039628,0.00804487802260325,0.404834012305215
"CHUK",2928.69653551805,-0.0933775911090465,0.0496043518325634,-1.88244756073493,0.0597752734943209,0.62720023802755
"CHURC1",217.028397453092,-0.034264635775061,0.0613206311192253,-0.558778263525052,0.576313058787665,0.932702720162267
"CIAPIN1",745.603557734851,-0.0466633009549298,0.0609903939090523,-0.765092631218503,0.444216387444384,0.892924346045941
"CIB1",1363.16706637775,-0.116954222823535,0.085627432551887,-1.36584993077616,0.171986070776896,0.781562690264181
"CIC",4504.44914708516,-0.0038328259736946,0.0638856368135715,-0.0599951125928257,0.952159527266141,0.992582951000051
"CIITA",6995.98741044493,-0.128450541162281,0.163667316182356,-0.784827075792966,0.432554962948708,0.888810951050805
"CIRBP",6303.58163160208,0.0600109983219278,0.0680233255164893,0.882212062792795,0.377662139894787,0.872894941761238
"CIRH1A",6596.44121541466,-0.0934906184244776,0.0625616305889559,-1.49437630612175,0.135077290915461,0.756719955767611
"CISD3",330.067731009273,-0.178358196588469,0.113811809716421,-1.56713259399772,0.117083702002173,0.732533122203994
"CIT",2347.60763916677,-0.00341691278869472,0.110228609264382,-0.0309984205688315,0.975270799272325,0.997193854245286
"CITED2",2541.82008248746,0.0376181272725607,0.104207067080389,0.360994012465015,0.718103923066154,0.952339169034812
"CIZ1",2302.35851598767,0.0510720590044753,0.0612180875861389,0.83426420226886,0.404132119503516,0.885181870132585
"CKAP2",2799.29774908067,-0.0281095742944374,0.0890547396278993,-0.315643776085233,0.752272906530795,0.960366668090651
"CKAP4",2891.60683851875,0.0716187438799121,0.0915475677738466,0.782311814736953,0.43403134510419,0.88885327228136
"CKAP5",10434.1304794463,-0.0297789209675581,0.062734124405069,-0.474684571594211,0.635011816372074,0.939087542956192
"CKS2",496.390468854676,-0.168259793284731,0.119996238046911,-1.40220890274037,0.16085287391352,0.771080857126733
"CLASP1",5810.98438161358,0.0543234595232578,0.0440319683993358,1.23372770961739,0.217304384850723,0.8138199324364
"CLASP2",5001.95582893044,0.074001919574179,0.0528535631234201,1.40013113971852,0.161474051636977,0.771196191361706
"CLASRP",2844.63668255386,0.113707314922647,0.0703424495487983,1.61648216193787,0.10599010705315,0.722478629358494
"CLCA2",5726.22954260077,0.229019979576214,0.341024090618586,0.671565399267812,0.501860411956986,0.91045728424295
"CLCA4",3843.63541008051,0.892273141804874,0.356205777046137,2.50493731237072,0.0122473097977688,0.43897372356763
"CLCC1",1595.15738162595,-0.048321763312941,0.0496652568600948,-0.972949026500793,0.330578636794273,0.864412783539406
"CLCN2",495.044431638659,-0.0108930893839168,0.0919211121907766,-0.118504760487546,0.90566772335326,0.983676108716477
"CLCN3",4816.43163683668,-0.00407291428575349,0.0906732014152803,-0.04491861125648,0.964172182179045,0.99518126565284
"CLCN5",1004.12012776857,0.194455728740988,0.0936986371608347,2.07533145233695,0.0379558263698345,0.566309102643846
"CLCN6",806.019479813411,0.0541574310902383,0.058236734563935,0.929953087098002,0.352395374695818,0.866742883486336
"CLCN7",3973.43055909206,-0.0295849342649074,0.0650278494654693,-0.454957906621491,0.649139522128806,0.941184871003357
"CLDN1",6368.71064094718,0.0873457427351114,0.204904456526684,0.426275466213379,0.66990713282538,0.945088135725777
"CLDN11",428.825952052053,0.0866575273852623,0.191773692689537,0.451873904965434,0.651359824374674,0.942090455334196
"CLDN4",583.559718978634,-0.109434143494742,0.162757408610767,-0.672375804142061,0.501344482339939,0.91045728424295
"CLDN7",1164.44547615505,-0.188721965833158,0.126298894233046,-1.49424875791017,0.13511061292413,0.756719955767611
"CLDND1",2781.80889189266,0.160386667537694,0.0767076691305027,2.09088177695542,0.0365386630346082,0.56435984774854
"CLEC10A",164.234070221143,0.210356828465488,0.201826744142567,1.0422643904759,0.297289117075709,0.854101242993306
"CLEC2B",1210.42556922127,-0.173455521349034,0.181426329947002,-0.956065866512888,0.339038958391167,0.864654977791126
"CLEC2D",1183.97828287783,0.13203519131622,0.11093036133,1.19025296350957,0.233946981980374,0.829191480120069
"CLEC5A",75.720665550196,-0.0359037834979131,0.21048623598353,-0.170575445611192,0.864557606497399,0.977121969656242
"CLIC1",4413.80211652261,0.0248819253289941,0.0628769488499378,0.395724121225687,0.69230855891248,0.947560080416394
"CLIC2",375.317761041079,0.0115793205616874,0.121717454911751,0.0951327857625908,0.92420935688932,0.987122636394201
"CLIC3",298.158520522212,-0.652040877978902,0.253671582200222,-2.57041357302785,0.0101577168924438,0.422099078530432
"CLIC4",2272.94761681586,0.033361993889517,0.12291706651035,0.27141872838877,0.786068999314123,0.964145996238961
"CLINT1",7562.32939354949,-0.101819418391295,0.0594940833941117,-1.71142091082913,0.0870034397224195,0.68796665478924
"CLIP1",8037.29768169979,0.0467990505808877,0.0650764703837434,0.719139349520998,0.472055064379116,0.899081110852547
"CLIP2",1005.60422187621,0.290455961341568,0.107161443574597,2.71045211461131,0.006719154989443,0.398736719970528
"CLIP4",2103.65946431863,0.155723339286161,0.111100029235119,1.40164984976383,0.161019833186917,0.771080857126733
"CLK1",6739.26908035955,0.0852051100841972,0.0674318189324123,1.26357425074948,0.206382880499798,0.804883112179692
"CLK2",3486.18438148865,-0.0608856246447608,0.0632890841585468,-0.96202410659372,0.336037494796535,0.864654977791126
"CLK4",870.96803714696,0.120294923518451,0.0716669432000469,1.67852733976202,0.0932441978203599,0.694918332771792
"CLMN",1783.60442122649,-0.0592403568624271,0.129776742792195,-0.456478992983247,0.6480455735396,0.941184871003357
"CLMP",311.784063987832,-0.175784078892568,0.184362528946086,-0.953469665975199,0.340352158413138,0.864654977791126
"CLN3",2955.25988942308,-0.0489362075908726,0.0832081145333882,-0.588118212572121,0.556452949338471,0.928335123960686
"CLN6",1223.19707591548,-0.265262729190676,0.0680365656126455,-3.89882597397558,9.66602108214013e-05,0.081773502034751
"CLN8",969.387587269691,0.0664582077395745,0.0754272067800119,0.881090664452205,0.37826874971018,0.873102973820367
"CLNS1A",2174.50288357809,-0.0930118779005373,0.0579736656403566,-1.60438152173338,0.108629981535055,0.724078468706417
"CLOCK",3558.17641374403,0.0296029194959322,0.0584608497305193,0.506371693747005,0.612595741930161,0.937482593750895
"CLPB",989.307774623694,-0.0920811570730031,0.0725333504365659,-1.2695009470648,0.204262452975434,0.802770039913809
"CLPP",714.85636705595,-0.0463227759499849,0.0529401247292719,-0.875003150953513,0.381572191242079,0.874877790020589
"CLPTM1",4572.81610741547,-0.0367171105427345,0.0548736993820407,-0.669120379275019,0.503418690969997,0.9112523686469
"CLPTM1L",3606.13073929725,-0.148255507793829,0.0862748364627843,-1.71840960669663,0.0857219293092065,0.68796665478924
"CLSPN",1971.84006038631,-0.176379166511471,0.128109258930791,-1.37678703306494,0.168578101017966,0.781562690264181
"CLSTN1",8013.83515130057,0.0133148691629936,0.0794045426943617,0.167683972619102,0.866831905644725,0.977737207615157
"CLSTN3",2748.38107844327,0.0109765719681024,0.0718882491732616,0.152689376836084,0.878643238584654,0.980485431897714
"CLTA",2958.63013665798,0.0323805207313185,0.0684667606932694,0.472937822725147,0.636257539633966,0.939145332417915
"CLTB",1662.85253416791,0.164698279044769,0.105773848148441,1.55707939086828,0.119451637433164,0.735627127561301
"CLTC",38437.8194672651,0.0236127265705987,0.0490819196259982,0.481088081935804,0.630453898149153,0.938368290247691
"CLTCL1",510.19498446171,0.245346274370508,0.129561903659609,1.89366061658905,0.0582700720137465,0.627166528727947
"CLU",11589.3033165536,0.229161044056266,0.189063049876555,1.21208794741168,0.225478716857365,0.820673091623896
"CLUAP1",680.370800411473,0.0541685582796232,0.0768894922682426,0.704498842190902,0.481122170843631,0.904280440013528
"CLUH",1788.10515592822,-0.0240239375407492,0.0868333566566837,-0.276667152644272,0.782035696049228,0.962379999656542
"CMAHP",427.860264227228,0.104474760637801,0.155078317005654,0.673690317608956,0.500508218846928,0.91045728424295
"CMAS",1515.26168530429,-0.0494632375596209,0.0715861930552131,-0.690960581204128,0.48959031330833,0.906843500896286
"CMIP",4770.42586207124,0.0617643369006065,0.0752848988143437,0.820408048271678,0.411983528903653,0.885181870132585
"CMPK1",3346.25750508486,0.0736252997183046,0.068788582629589,1.07031278889347,0.284478539775805,0.853329041539502
"CMTM3",629.860517603568,0.037662063838312,0.111528045227531,0.337691418884611,0.735595742026043,0.956599076681715
"CMTR1",4117.17907105296,-0.0618538917549547,0.0530952699550878,-1.16496049096794,0.244034985795759,0.83501127669874
"CMYA5",5728.67176121017,-0.0587439273338005,0.175343579127976,-0.335021833282675,0.737608616423777,0.956599076681715
"CNBP",4873.24915197466,0.0359928601597416,0.0566130671673169,0.63576947797876,0.524926684015686,0.916870242981884
"CNDP2",2298.74857708926,-0.166306828157039,0.0843995589119849,-1.97047034724992,0.0487844901695867,0.594158700814522
"CNEP1R1",345.76882267065,-0.0140332736832953,0.0521295056874148,-0.269200206260219,0.7877756215554,0.964145996238961
"CNGA1",607.733680696173,-0.342829525279243,0.234499900993502,-1.46196021331686,0.143752112981514,0.76002025170338
"CNIH1",1630.64669579309,-0.00146442817501691,0.0649068072029028,-0.0225620121852399,0.981999645992922,0.998164048620041
"CNIH4",1498.19556964988,-0.140127506581412,0.0684673299857215,-2.04663314036979,0.0406941183981755,0.573409486722219
"CNKSR1",3510.80349857448,-0.038784480255354,0.101959782938758,-0.380389984535861,0.703655948061453,0.950028608394976
"CNN1",709.268354944691,0.818331993464923,0.234281291969613,3.49294639185728,0.000477722402144233,0.189942427092547
"CNN3",5486.8110038428,-0.159415205908262,0.111336442059124,-1.43183312633258,0.152191584407453,0.764125981112908
"CNNM2",1289.51370156966,0.172902721782638,0.0735472770286869,2.35090582232158,0.0187277732143861,0.469804871919991
"CNNM4",1585.03855880597,-0.0279627329316242,0.0742470075758533,-0.376617642173074,0.706457775037685,0.951355161236185
"CNOT1",25728.0272590893,-0.0839189840846395,0.0502620338088269,-1.66962969313633,0.0949926518246692,0.698780358288409
"CNOT10",1354.70915101885,-0.0125032868397331,0.0636142807909499,-0.196548427244215,0.844180932317388,0.973490797061948
"CNOT11",2623.73642549705,0.000960136982379108,0.0804281070110287,0.0119378289264902,0.990475216842853,0.998968248295416
"CNOT2",6018.00057020726,0.263755833875435,0.100214089880282,2.63192365654895,NA,NA
"CNOT3",2468.39272410005,-0.0676330668143715,0.056648718248425,-1.1939028614518,0.232515968082503,0.827974268649416
"CNOT4",1627.6097560166,0.0128821206991535,0.0474439272144815,0.271523068503938,0.785988759781094,0.964145996238961
"CNOT6",2535.26998986625,-0.0400694925629417,0.0583163839278325,-0.687105232939827,0.492016416856829,0.908186556571377
"CNOT7",1335.17979736732,-0.0328488248672602,0.0617836705568926,-0.531674867666075,0.594951201472115,0.935375993604565
"CNP",845.338375353084,-0.138054473180357,0.0681449209540067,-2.02589527212944,0.0427755178468136,0.580725573905123
"CNPPD1",766.661142830112,0.0413595937392097,0.0620235335660119,0.666837107808288,0.504876187115321,0.9112523686469
"CNPY2",1947.53391252935,-0.10927627385852,0.0596069201303266,-1.83328166628295,0.066760694410589,0.643492172064247
"CNPY3",1475.09402786751,0.0452109465692985,0.0649657942601241,0.695919246184741,0.486479403563375,0.905120312853523
"CNTLN",990.611088431298,-0.00837606689970799,0.141018284395406,-0.05939702738279,0.952635880686091,0.992665414661716
"CNTN1",1267.36395812311,0.575449280959347,0.230282181654123,2.49888756839926,0.0124583829929088,0.43897372356763
"CNTN3",538.027538592611,-0.219592968011741,0.226449638511682,-0.969720991629724,0.332185584148502,0.864412783539406
"CNTN4",569.441673283644,0.098520666257557,0.156785250508233,0.62837968455702,0.529755242263579,0.918459742944455
"CNTNAP1",726.426808147973,0.1738037721496,0.111030804516966,1.56536533177189,0.117497272418181,0.733389568500293
"CNTNAP4",116.676688959367,-0.282761229798613,0.385820589484448,-0.732882685645293,NA,NA
"CNTRL",4086.08132989796,0.0922322946230723,0.080967260891662,1.13913072527529,0.25464863397509,0.839661271001282
"CNTROB",1541.85984869807,0.0859971046939155,0.0644545762108254,1.33422806803704,0.18212912347452,0.791326554083836
"COA1",502.871760868694,-0.00434276620013201,0.0623812912571287,-0.0696164845679711,0.944498915986053,0.991914179118024
"COASY",1062.65357640591,0.0370808599484888,0.062841421182456,0.590070358861345,0.555143480047971,0.928335123960686
"COBLL1",6179.01665784401,0.0249614917478692,0.128392715112141,0.194415171655706,0.845850811296448,0.973490797061948
"COG1",4136.79699594667,0.0314570066756347,0.0458879034778176,0.685518498155862,0.493016791840309,0.908186556571377
"COG2",1060.33352446223,-0.0258079043405975,0.0511961554714111,-0.504098483625574,0.614192172466913,0.937498009787106
"COG3",2345.16025803727,0.0651545577087218,0.0574916833475751,1.13328665843405,0.257093892606624,0.839737402094343
"COG4",5532.10847986549,-0.0815207063063622,0.0595021563716983,-1.370046251721,0.170672464192291,0.781562690264181
"COG5",10244.804496184,-0.0232375267512336,0.0470433138729433,-0.493960242979364,0.621334257501036,0.937948607822307
"COG6",5568.88428448226,0.0632876007154823,0.0647675519054709,0.977149805011178,0.328494993808375,0.861570351194215
"COG7",2429.3356255167,-0.0386625078122054,0.0506382767094003,-0.763503624621338,0.445163101507338,0.893086637048464
"COG8",2093.90248144552,-0.0421690236815043,0.0495406687829948,-0.851200129457663,0.394658190915396,0.884587841814035
"COIL",1075.61054844295,-0.0526039404200236,0.0571963257428238,-0.919708385754544,0.357725169285517,0.866742883486336
"COL10A1",4293.51220268484,0.547684975223662,0.298312661692054,1.83594277265051,0.0663661208491373,0.643287991301527
"COL11A1",10677.2262423045,0.6997101396183,0.32250747257191,2.16959357263353,0.0300376487247857,0.543297929617015
"COL12A1",37021.2148382604,0.256224990570971,0.185943724555655,1.37797062623794,0.168212357384832,0.781562690264181
"COL14A1",8593.16328218973,0.0778168279959633,0.188084063627767,0.41373429781892,0.679068705962898,0.947560080416394
"COL15A1",5143.50273361916,0.256368506438726,0.153760771162418,1.66732063386912,0.0954506658629745,0.700108186702272
"COL16A1",3276.35188455684,0.203129780747254,0.178884591526175,1.13553536955994,0.256151071053469,0.839661271001282
"COL17A1",8017.69588417455,0.156217518485919,0.291978390536178,0.535031096647417,0.592628354383993,0.935375993604565
"COL18A1",7296.34492826347,0.191744675077508,0.126769501598231,1.51254578317427,0.130395074789966,0.75491523811336
"COL19A1",233.054387796366,0.609201267648754,0.268926762552303,2.26530547524169,NA,NA
"COL1A1",367029.520804537,0.0595523935412889,0.203744584951433,0.29228945424726,0.770065321232757,0.961932654593099
"COL1A2",438170.191388026,0.170474712239845,0.192585595324141,0.885189320379434,0.376054531325352,0.872894941761238
"COL22A1",384.040798602245,-0.219119026113424,0.266691457234822,-0.82161996632869,0.411293222072255,0.885181870132585
"COL24A1",582.514546731813,-0.00788400482450579,0.164392070566528,-0.047958546889372,0.961749279358075,0.99518126565284
"COL27A1",3032.25187798452,0.101271147676018,0.140461846468542,0.72098687452965,0.470917590342698,0.898077269898841
"COL28A1",374.930732061832,0.380935174959682,0.186946723646135,2.03766702903412,0.0415832436576033,0.574915872302807
"COL3A1",308419.71187763,0.0653644192412867,0.200755982553117,0.32559138915819,0.744733527958482,0.958272008790591
"COL4A1",42672.1225613678,0.257819944540392,0.120934877532713,2.1318907316101,0.0330158303338771,0.554266375965954
"COL4A2",15707.069759124,0.277639758151178,0.122216610535704,2.27170232372031,0.0231044957501423,0.513203771522715
"COL4A3",1016.12429998968,0.352310913035126,0.250697736202439,1.40532147745696,0.15992570456767,0.770278136112727
"COL4A3BP",2328.60247283738,0.00784335520453504,0.0507065241507841,0.154681381457178,0.877072508761237,0.979837115716403
"COL4A4",1090.90603570408,0.151319670679428,0.221567141264258,0.682951767197973,0.494637320989768,0.908186556571377
"COL4A5",10273.6423870756,0.209298633981425,0.164386587987196,1.27320991660054,0.202943562586712,0.802020943365701
"COL4A6",1135.54830702906,0.150028867653638,0.230413061065414,0.651130048617534,0.514962540849568,0.915674724448459
"COL5A1",36203.4147732275,0.258190551396981,0.182420572179581,1.4153587411337,0.156963340200477,0.764125981112908
"COL5A2",38975.875155079,0.146599953074044,0.182384522163914,0.803796020269143,0.421514788557585,0.888810951050805
"COL6A1",21058.2832011042,0.0779536186015252,0.175158533127833,0.445046080310763,0.656286453650391,0.942332475206376
"COL6A2",29358.0800268326,0.131154733826658,0.169403809023904,0.774213605835454,0.438804483631614,0.890482304639606
"COL6A3",84873.9348914459,0.0483747050101959,0.184122800871119,0.26273066008841,0.79275818339073,0.96431599486557
"COL7A1",13922.3842802078,0.276975359671361,0.193797530634069,1.42919963306627,0.152946863149152,0.764125981112908
"COL8A1",1515.09785412541,0.333758886466274,0.182968315026571,1.82413488596539,0.0681316825904119,0.646685432689168
"COLEC12",695.162698080997,0.082650902845953,0.190755199380352,0.433282569043651,0.664809499887947,0.943692456820591
"COMMD7",976.100067866348,0.0851287261845434,0.0643053142558003,1.32382101183597,0.185562496092305,0.791326554083836
"COMP",5730.18211374126,0.513447649494668,0.275436832330847,1.8641212402484,0.0623046803775983,0.632807700017965
"COMT",1723.27157290278,0.0416156681369666,0.104742671998126,0.397313409550131,0.691136360097234,0.947560080416394
"COPA",15384.8825354727,-0.0910468091555239,0.0681546947412009,-1.33588462982997,0.181586985500447,0.79078844945211
"COPB1",8234.23958522438,-0.043854134284565,0.0478934152192307,-0.915661037823759,0.359844706477544,0.866742883486336
"COPB2",9929.90086810243,-0.0437933513834685,0.0527357986753057,-0.830429281124652,0.406296116087411,0.885181870132585
"COPE",1159.67446432307,-0.0166802583541157,0.0615904262112006,-0.270825506173918,0.786525241642971,0.964145996238961
"COPG1",10746.0391298127,-0.00178204996113323,0.0580795569595462,-0.030682912446706,0.975522418638809,0.997217415222497
"COPG2",1043.11986749043,-0.0219458499744516,0.071871670884918,-0.305347707994596,0.760101344028735,0.96149070395387
"COPS3",1990.05800864266,-0.0935609177922629,0.0667811443307253,-1.4010080050278,0.161211679330018,0.771080857126733
"COPS4",1044.4529134747,0.0662371786197367,0.0497263598216446,1.3320335302506,0.182849170603792,0.791326554083836
"COPS6",1865.80792528395,-0.0294325149194564,0.0611394913019852,-0.481399408020602,0.630232657340488,0.938368290247691
"COPS7A",1409.01339116132,-0.00979131676377707,0.0592039923110527,-0.165382711225526,0.868642760737056,0.978807883432205
"COPS8",880.346731824734,0.0375331525377606,0.0570007029873729,0.658468239349174,0.510237299097495,0.913327874679148
"COPZ1",2209.21120016467,-0.067300052440167,0.0574212852246229,-1.17204016205663,0.24118093203993,0.833445161277906
"COQ10B",445.242814314742,0.0559484708054561,0.070391047823107,0.794823667720571,0.426716081476573,0.888810951050805
"COQ5",1637.65220120554,-0.0546999594933813,0.0531733620494924,-1.02870981606294,0.303616055862311,0.855542057220958
"COQ6",1126.0421381891,-1.64776139748718e-05,0.0474056885806174,-0.000347587272081288,0.999722665487659,0.999722665487659
"COQ9",2064.04044430633,-0.0703766632357087,0.0619468410787501,-1.1360815500865,0.255922435840249,0.839661271001282
"CORIN",303.674495108186,0.385326937759966,0.192692450636945,1.99969919156806,0.045532755544602,0.582116514615234
"CORO1A",1516.09152229348,0.212509976963515,0.160578079584676,1.32340589396235,0.185700432791594,0.791326554083836
"CORO1C",4471.10369692683,0.0482570155165845,0.0877977674707683,0.549638298407204,0.582567484926789,0.934413707955503
"COX1",1348.47012875177,0.115795680324243,0.114337539404052,1.01275294997418,0.311178179279004,0.856290284865185
"COX10",1129.64167939273,0.00770904410093728,0.0530793351362906,0.145236259669473,0.884524338354287,0.981683242282852
"COX11",728.075538081908,-0.0654744334789957,0.0527744319629844,-1.24064686333183,0.21473623180451,0.811089397711272
"COX15",1579.96279935801,-0.0798951285071983,0.0529368335703441,-1.5092540131066,0.131233881827507,0.754922282548856
"COX16",351.503122369099,0.0309313854274536,0.0639780754068874,0.483468519969323,0.628763106577569,0.938368290247691
"COX20",814.9511294177,-0.0640997168371,0.082867151394291,-0.773523836147166,0.439212427667285,0.890482304639606
"COX3",675.035384492901,0.143927927410469,0.118832812267958,1.21118001554927,0.22582642016271,0.820673091623896
"COX4I1",2996.7278595111,-0.0293455275982772,0.0688895680452845,-0.42597926552518,0.670122954741161,0.945088135725777
"COX5B",2431.44109352274,-0.0101293439680606,0.0751064693268938,-0.13486646435174,0.892717454824193,0.981853195041389
"COX6A1",913.133594815257,-0.00702531490257137,0.0847431115335101,-0.0829013093269928,0.933930012934419,0.989291522959171
"COX6B1",6092.95268518974,-0.130267548548003,0.075548679419957,-1.72428624230315,0.0846561816760131,0.68796665478924
"COX6C",1050.16603323592,0.131321941820881,0.0999827469351719,1.31344602790348,0.189032696332501,0.793281624581119
"COX7B",3638.75381765532,-0.0879560712196311,0.0715858274275593,-1.22867995496228,0.219191824595556,0.814492237936385
"COX7C",3459.21622673769,-0.0309371458522697,0.0794869861269307,-0.389210201061933,0.697120657886658,0.947560080416394
"COX8A",962.683185553681,-0.00134414429470672,0.0686266100611456,-0.0195863425791993,0.984373358787741,0.998518719630846
"CP",5700.41390233771,-0.873439010845328,0.31640172957063,-2.76053804140268,NA,NA
"CPA3",846.606050915432,0.259590470337575,0.19514809575196,1.33022292294116,0.183444833664624,0.791326554083836
"CPD",7496.87440069634,0.07822724440858,0.0807700262069186,0.968518249680588,0.332785609202473,0.864412783539406
"CPE",1437.98820975106,-0.0650806792660728,0.162582727981823,-0.400292700669586,0.68894094356905,0.947560080416394
"CPEB4",1551.75503172709,-0.0338296184935542,0.0835134389537159,-0.405079935844852,0.685418754295652,0.947560080416394
"CPED1",1435.00072746498,0.126583633993103,0.157213026739324,0.805172679506977,0.420720039760737,0.88863205091577
"CPM",1460.11810370925,-1.45975832390817,0.220017328343142,-6.63474252187771,NA,NA
"CPNE1",4842.71114257303,0.0701362079345997,0.0790582829690434,0.887145600696422,0.375000515882422,0.872894941761238
"CPNE2",866.676685032146,0.0902138029119458,0.0867479280505127,1.03995340222322,0.298361550234486,0.854101242993306
"CPNE3",7922.94944001287,-0.177914100186796,0.0685670546921715,-2.59474613552431,0.00946608082010057,0.411334834324807
"CPNE8",664.327133048573,0.00153132118118681,0.143274536118012,0.0106880205141651,0.991472355804021,0.998968248295416
"CPS1",2327.69530247159,-0.860806782965049,0.322619594303239,-2.66817886503184,NA,NA
"CPSF1",2835.48299690809,-0.109114156014934,0.0683313472026967,-1.59683893969278,0.110301613483031,0.72669298294703
"CPSF2",4279.22221781084,-0.0588056712962423,0.0565257117569802,-1.04033491075821,0.298184330227617,0.854101242993306
"CPSF3",2768.58847400941,-0.173878850770038,0.0657881193110424,-2.64301294201691,NA,NA
"CPSF6",6668.33250538635,0.444398292456895,0.18450343537912,2.40861798341988,NA,NA
"CPT1A",3606.17446520725,0.166620902857517,0.0987957667533686,1.68651864683095,0.091695946610772,0.691396526234986
"CPT2",2200.14648150039,-0.035623139227817,0.0652627755340277,-0.545841621603166,0.585174810089371,0.934413707955503
"CPVL",1635.14219644695,0.0605964578823603,0.147395280776033,0.411115319047674,0.680987977600573,0.947560080416394
"CPXM1",524.181279727326,-0.357476754254587,0.202092067205529,-1.76888068491591,0.0769137881566431,0.676511691549218
"CPXM2",547.589099774684,0.164877962716813,0.201693957644815,0.817466049266407,0.413662143599957,0.885181870132585
"CPZ",898.930661150135,0.0371533422814864,0.184013278556289,0.20190576774122,0.839990392933991,0.972752032919159
"CR1",2253.22615828365,0.206415412296639,0.189551910260319,1.08896508620335,0.276169282323384,0.851733696570568
"CRABP2",2338.05094003558,-0.233727329866305,0.206614988128262,-1.13122156327407,0.257961848238793,0.839737402094343
"CRACR2A",693.826744935594,-0.0436012941260345,0.127172366035275,-0.342851953497039,0.731709838839773,0.956260354570987
"CRAT",893.100606527079,-0.362295848151671,0.133178378400223,-2.72038038384062,0.00652068586075024,0.396967623763976
"CRBN",1646.3103595429,0.12095919931015,0.0587812214907544,2.05778641958257,0.0396106402682211,0.573409486722219
"CRCP",514.182325053891,0.0501927103522992,0.0547973069386121,0.915970385342634,0.359682427856743,0.866742883486336
"CREB3L1",1255.23765151128,0.338281338609587,0.171801094022742,1.96902901307955,0.0489497595028996,0.594869481510709
"CREB3L2",1668.58677720268,-0.0186593118013304,0.0911838823906214,-0.204633881691899,0.837858181764237,0.972648198640121
"CREB3L4",467.594280650619,-0.107656256903991,0.1034800632066,-1.04035747145857,0.298173852435099,0.854101242993306
"CREBBP",24384.7992903611,0.0240076635520046,0.0501781968241423,0.478448112357314,0.632331296765802,0.938368290247691
"CREBRF",1741.76740669445,0.13982850494366,0.0697396358780063,2.00500767150919,0.0449622269110491,0.581365249425467
"CREBZF",1289.35170759428,0.0600494954283135,0.0653663002760079,0.918661377112605,0.358272717588256,0.866742883486336
"CREG1",451.83299719779,0.0426650961582116,0.0899871825975342,0.474124146646866,0.635411380478804,0.939087542956192
"CRELD1",1080.13423253168,0.0765706343128992,0.0792588744388931,0.966082787006186,0.334002756979054,0.864412783539406
"CRELD2",409.607757093669,0.00827307587204668,0.074583059540399,0.110924329506293,0.91167635249842,0.985498010723743
"CRHR1_IT1",151.342703510999,0.0819556859126539,0.113413698879638,0.722625985416722,0.469909699084202,0.898077269898841
"CRIM1",5688.70331582443,0.140984271174827,0.0983460263874586,1.43355330513696,0.151699776911094,0.764125981112908
"CRIP1",633.101767171565,0.053689932275724,0.160847869663144,0.333793244437518,0.738535581508315,0.956599076681715
"CRIPAK",2481.09971991536,-0.018799870641417,0.101571386398416,-0.185090223812385,0.853158269394314,0.973490797061948
"CRIPT",415.285739540473,-0.0016050499116725,0.0655375185447868,-0.024490550562662,0.980461321014505,0.998017781863129
"CRISPLD2",2427.83398251695,0.0557925044129618,0.160032554621923,0.34863221764329,0.727365437323499,0.955058998400921
"CRKL",2240.8921211391,0.177107846253751,0.0768692954400129,2.30401287327997,0.0212219209588312,0.492629522253555
"CRLF3",1180.7391678261,0.0162113733539062,0.0657350467727834,0.24661689843991,0.805204725361168,0.965323077954472
"CRLS1",1086.60438981429,-0.049855004666295,0.0640070477569201,-0.778898674652666,0.436039404733216,0.890214466351356
"CRNKL1",2311.5206667685,0.042956799710593,0.0506446617053569,0.848199953639916,0.39632662306963,0.885181870132585
"CROT",3585.99710961632,-0.0743114017829756,0.147233520465225,-0.504717957895514,0.6137569462323,0.937498009787106
"CRTAC1",1425.78174753427,0.27354631094258,0.377215993021299,0.725171562190723,NA,NA
"CRTAP",5263.82137579886,0.134409857722737,0.072950029138263,1.84249217321062,0.0654031903322233,0.642081690767703
"CRTC1",674.120584195192,0.0765268136229653,0.0700258537194445,1.09283656761354,0.274465563021149,0.851733696570568
"CRTC3",2497.38472598694,0.028106882058013,0.0533255238519531,0.527081217918191,0.598137189069317,0.935375993604565
"CRY1",892.125258496964,-0.0357442591463513,0.0689293393823193,-0.518563785271382,0.604064968798723,0.935642410379774
"CRY2",614.257646710842,0.0859627533393281,0.0676630576478284,1.27045327727791,0.203923215772975,0.802770039913809
"CRYAB",1461.45315147507,0.402800816875717,0.202352132424322,1.9905933881194,0.0465256077501425,0.586811928518537
"CRYBG3",3444.11826876964,0.0192091601947978,0.0833960924497179,0.230336453789842,0.81783033600651,0.96936285597877
"CRYL1",430.767354173035,-0.189600643379024,0.0978502781202815,-1.93766075090721,0.0526646254041302,0.612613405668548
"CRYZL1",1041.69347276063,-0.0859740832849241,0.056340426920875,-1.52597500557933,0.127016089301304,0.752071438662675
