cell_type,SAMf2ce197162ce,SAM698d8d76b934,SAMc1b27bc16435,SAM85e41e7f33f9,SAMf275eb859a39,SAM7f0d9cc7f001,SAM4305ab968b90,SAMcf018fee2acd,SAMb2f1d0e54ece,SAMcc4675f394a1,SAM49f9b2e57aa5,SAM2e7aa8fa0ab3,SAMd0e47be700b0,SAMdf3e42c8672a,SAMd027124354ce,SAM36d87392593b,SAM4edbe45817b3,SAM36a9225b0222,SAMe7bf6c015192,SAM6dd7ad1d797d,SAMc0d625a50eb8,SAM18039827e1b9,SAM681e4bf7cf85,SAMc692536a795a,SAM9a2cf3c06fb3,SAM557dde1b9f3e,SAMb8f13a0525a6,SAM23aa15d4a0b0,SAM468a9e1dc821,SAM81b71522417a,SAM6cb230f208a8,SAM0684af734db1,SAMb963dda93cfd,SAMa9ca8536d2b1,SAM9fb814c22bdb,SAMbcbc7957c264,SAM7fb6987514a4,SAM63405b04ab2d,SAM18bc1078bc15,SAM7d2dfba6cd84,SAMd1bd63734394,SAMe9ae8beb82fa,SAMb0a83e5fbde9,SAMba7176afe070,SAMae1690469964,SAMbe83eae4026e,SAMe5bc41772bc9,SAM23095936e611,SAM7114d99032ec,SAMd215b503f99a,SAMdb3f50c9129c,SAMbf1a3ae828e6,SAM52e3fa3ad574,SAMd4c0837b0997,SAM9cafb905b36a,SAM3f2033c90438,SAM032c642382a7,SAM5ffd7e4cd794,SAMb419a8fcbfcd,SAM8884fe446d20,SAM17c45bf16bb6,SAM2070b416069c,SAM0ce9c983b20f,SAMa1e62d323e1d,SAM61baf919bb01,SAM97a00e0929fb,SAM2f228939632f,SAM9539a4f19ebc,SAM36851bc8b9ae,SAM297c0301e861,SAM1fa6bcb7fc48,SAM075e037d95bc,SAM6d2ae0c39b96,SAMcabb6d58ff55,SAM716f54e468f4,SAMeff2ce356ccb,SAM110501d0eedb,SAM2e9ac0b1b250,SAMc0ef41aa6c8b,SAMd636e3461955,SAMe712352fb82a,SAM30b5c6c54cf7,SAMd98bac0a070f,SAM8e8ef2368dfa,SAM08cce2fa88f2,SAMb4c7a001537d,SAMfd947610629d,SAM943df5cf15df,SAM31f41dd0d6ca,SAMb3c02294aba7,SAM39eb94fa504d,SAM62fb1388c871,SAMc0da5d48686d,SAMe7bcab05402e,SAM2570ff4aae6e,SAM2dc3f04e45e9,SAM9448d858692c,SAM4501e41e4751,SAM714285adf612,SAM5b57e47fdcb3,SAMae4da274eded,SAMd35318127278,SAMa913c6139ec8,SAM75142fcab9df,SAMd697ba701077,SAM166a419a4e5a,SAM025b45c27e05,SAMe07c4560772d,SAM2dc578e0165f,SAM3785587846ce,SAM560f23d6a3ad,SAM52500cabdd36,SAM14df63a65411,SAMf3a9bce50099,SAMffa5c7cad0e5,SAMdab9ca8fb5de,SAM34430ef08e5b,SAM4b0175e8db6e,SAMf28c01545593,SAMaec7380f9ab0,SAMaf7578d55754,SAMbd8ee73983b8,SAMe94c30c30616,SAM54e58f1b0230,SAM5e3bae090b8c,SAM3cb94b0d5297,SAM61b9d4d84c64,SAM8a42c0d59187,SAMcb132b0cdd2c,SAMe97af0feefdf,SAMee3844cc0b9f,SAM73b653ae20d1,SAMdcae54fcd7fa,SAMdad5c29dc105,SAMa424c75831b4,SAM28687037e4ff,SAMe50d15fde368,SAM45c8e6412c66,SAM8533e5e261d6,SAMaaf505c36f93,SAM73663ee4a96e,SAM0bdb3428bd13,SAM3330c03fdf00,SAM0a7c2091dd56,SAM7bff231634e9,SAM5d1dfd5207f5,SAMeb587a68006b,SAM99a46b9eec27,SAM1ac4e3dee297,SAM553c3c35b847,SAM3e04eb914f3d,SAMc2a1820d4e6b,SAM822b226466a1,SAMabc151b01ea3,SAMe1eb5d988760,SAMe3210d3632b4,SAMb15ad09d6e24,SAM7893196e0e89,SAM3f446449bf81,SAM961d04c42bd9,SAMb0d11db9aa79,SAM19fec8f3b3bd,SAM6083aac8db99,SAM7ee2b6e4d6b3,SAMa90d73f8d891,SAMaff272833538,SAM415f36ad349e,SAM7c67b05aa109,SAMad83c9c53537,SAM3e8baff50d7a,SAM3ee5dcd894f0,SAM8a1b0e02ee42,SAMd7d57ee3a863,SAMeb29625f76a5,SAM563d6233dfa2,SAM4581bac493af,SAMa1871f491b02,SAM30cf07d4874f,SAM31291c256373,SAMd135d5867fe3,SAM9e11ec6bea80,SAM065890737112,SAMb470eb8f04be,SAM675a12a09c15,SAM1e9c4d1d39ae,SAM5a2347c0498a,SAM0571f17f4045,SAM4b7ea015fd9e,SAM9306c5c92444,SAMb15ac6e4c4ef,SAM28e6031ac18b,SAMd86389d0d768,SAM63b2189c36d7,SAM18be5b395318,SAM0d855cff64e6,SAM6cbc10abddb0,SAMdee1011782cd,SAMe9475f77504b,SAMa535fcdf18a0,SAM7746b76437e6,SAM548551ef782c,SAM203dcf14f927,SAMe41b1e773582,SAM978a587b207e,SAM5234688806a7,SAM2c9586161ce6,SAM76a431ba6ce1,SAM7a9093b9c7e9,SAM8f2275c36e8c,SAMab8052a03398,SAMd3bd67996035,SAMfddc359e862b,SAM753d4bb52dbe,SAMd3601288319e,SAM59f392864f5d,SAM26104d5adc89,SAMba1a34b5a060,SAM18a4dabbc557,SAMfb7aec7cb0e2,SAMfed609955db9,SAMb8070b7937e7,SAMf2aae1443f67,SAM2bba8cb35e48,SAMcee0fa8c05b4,SAM5c139c5c1c4f,SAMc1251c7bfee2,SAM6780ed436b55,SAM85f0a3ac1c45,SAM9d2494119c05,SAM9410b866974a,SAM5d989c86255e,SAM27299aed7681,SAM49d48750e294,SAMd43f8933066b,SAM7aa01fc49a80,SAM0257bbbbd388,SAMc919aebc7fdd,SAMa321770ac31c,SAM3894ac3956a5,SAM3779e979db6b,SAM1c0ecfb3eb63,SAMbf91f27e7f9b,SAMbcb07ba81cee,SAM9aa6a095a9d6,SAM957378bd907f,SAMf82bbdc267c8,SAM2624229effe8,SAMd2492b2a31bb,SAM670649e105b5,SAM91c47b054ffb,SAM491e341d5a82,SAM5fe7a81a39dd,SAM29da928587ad,SAM0a0f2bac4b20,SAM8e469834acc1,SAM8e43e9caf307,SAM99b1f6a9534e,SAM12502d970c10,SAM9681450bbc90,SAM7d7c54623618,SAM181b638b8248,SAMbfdffb97c446,SAM3b15b4c6311d,SAM00b9e5c52da9,SAM59b825252c0d,SAM1c8b086175ca,SAMeaa477a5384b,SAM1dda30f1c5be,SAM9eebdef2858a,SAM9daccafc18db,SAM2eb07dedf07f,SAM25510f300d79,SAMbda79f955628,SAM9b9d48b0b02c,SAMff41c4e8c08f,SAMc97f35a29d16,SAM187e056d6a2a,SAMbc8dc3a7b54e,SAM7b40007f4aa4,SAM568ce160abd9,SAM14938611a2d3,SAM1a87df750b9d,SAMae02629a97f7,SAM47fc46c3d6be,SAM7829a341b9f3,SAM0f956e757453,SAMaf42c1541269,SAM09c84ec0cf34,SAM7538ad9ff524,SAM95c70496ffb5,SAM7edacb3deb65,SAMb2e4a082541a,SAM771445e92421,SAM59fda9035d1d,SAM727c0e92a2a7,SAM6f2a102a99df,SAMe56c96c51190,SAM2b672f4336c7,SAM1ab1b28d9f2b,SAM1bcc62d8290c,SAM6662f5181f87,SAMe0c49ea0df5d,SAM59289ca42c99,SAM18b9351e265a,SAM7fb7a13c096b,SAM87a8e18eb45b,SAM1f3c93814cb9,SAM5fc9ae0aed1f,SAM9725303dce0c,SAM6ff654a20f98,SAM65afda25b920,SAMef0e3d2415fd,SAM07a93a28f801,SAM94859b440b1d,SAM58e7832f4e7d,SAMc57eadb2d82b,SAMd5ab7fbfab4e,SAM5767dd75d142,SAMaabf4afe4213,SAMcc7a42d87e9c,SAMce39dd79b441,SAM75f12d1a55fc,SAM6964a6d7b967,SAM3b1066e5801b,SAMf20b827dca51,SAM6792d6e98068,SAM31d9176e11fb,SAM04c589eb3fb3,SAM5cc2d9036053,SAMb8101c538753,SAM80c6183220e6,SAM572f19794c96,SAM1abf01dd4544,SAM1f83ebd6be9b,SAM1f66db567eb5,SAM4918c524b83a,SAMa0ca029b7afd,SAM6157c8f38b72,SAMe7e4f7c076a7,SAMbe25e2c88f3e,SAM4caabd64e7fd,SAMc6eff056c89a,SAM5cfa1699bdb7,SAMda4d892fddc8,SAM3a1c9632ff7b,SAM8b4b8b0f9e73,SAMe3d4266775a9,SAM2de7cffb5f72
Bcells,2.6000219712273062e-5,0.0016857669578120302,6.721546353082665e-5,0.003900587564888219,0.003953996263180261,0.014177959629502569,7.601767277277496e-5,0.0012691372465882434,4.5278341828957856e-8,2.359409843561151e-4,0.0029183677064468978,1.6798621929384196e-6,7.199824442125187e-6,0.0029496545577074795,5.9034165332553e-4,0.007035306129442428,4.472717156242163e-4,0.002915568087163083,0.006713883322299833,0.0015675024852191447,1.734280248908311e-5,2.2915963868077934e-4,4.2251536668663217e-4,0.004376579906589336,9.128981169590814e-6,0.0032023660392439027,0.0017049480514215482,0.00257947834673977,1.3164001950922091e-5,1.0758395155149132e-4,2.627583756459242e-4,3.6058162270800962e-6,1.7300602951091972e-5,0.014599731766949911,0.005644036134301927,1.417032458259132e-7,0.00687972986313754,9.528743892785147e-9,1.778737056028955e-5,0.010921393224589937,4.774914400488251e-4,0.0037584777976331723,9.159216429224866e-4,0.0026633613391876415,0.004384878627829279,0.00404455276474358,6.004956834940682e-6,1.2167707414451111e-4,0.007284070965934984,4.303537065103301e-9,0.0032199174662983937,0.0012616421555012695,0.10825285399587936,0.005165446231781955,5.651459996943125e-8,0.003955432933657034,0.0033442359253200394,5.144508984830865e-7,4.604497802822441e-4,6.0653561391231025e-6,0.002162994864625912,8.726063860798787e-4,0.0022136211141254762,0.002310022461511441,0.013839157647363369,0.004349259326093065,1.356750240529664e-4,2.2280693640093243e-7,0.0031640074282902842,2.0023740688363123e-4,3.3374782137275124e-4,6.721404077305774e-7,0.004191138779448842,0.013166429658688071,0.011149506663750131,2.3828769672877909e-4,0.0026660291213953845,0.0030715637743269535,0.0037711221418595285,3.614095376775077e-9,0.0015388396769234933,5.948964191175707e-4,2.676954591899196e-6,0.002874236574000575,9.244967582397305e-4,2.3562945454524948e-5,0.003058793003001826,0.0019256161950342264,0.02634339145691421,0.0017068792590762176,3.436237937793722e-4,3.964155756732766e-6,1.0259626897815582e-4,7.841607738237251e-6,0.0018997943443987168,3.933898710831934e-5,0.0037939682708157565,0.004636724756055848,0.007782581907904014,0.0025349974757880576,0.009857887108856284,0.0024746311975051977,0.02523455239202651,4.57090844852101e-5,4.509666251254431e-5,1.5695338767701326e-6,3.744357948294195e-5,4.0425542454832397e-4,8.902262903999534e-6,3.42918223410032e-4,0.019160690755809714,4.170207753310133e-4,2.6360257666088595e-6,0.009953205327549397,0.0011473685006402237,4.256765252355822e-6,0.01388083857166786,0.006621073015877843,9.020143176078391e-4,9.890851247527953e-5,0.004528725997405921,0.01525326930550628,9.375076660406665e-6,4.341573307684546e-8,0.005887773984445189,0.002832230568163966,4.610323684682338e-5,8.776804051157429e-6,0.04324115688870524,1.3176103218220514e-5,2.1644592647440917e-5,2.562438154687126e-6,0.013725605003796128,2.4410498120097407e-4,0.002124955581252992,6.140617480746841e-7,7.004130455397222e-6,0.0016670090104240168,0.0014713801617768738,0.001158923202877324,0.005948272139761293,1.163770045307232e-9,0.08988447372939952,0.0015582680395341024,2.7166727987347322e-5,4.287744211837458e-4,0.07313632445097176,0.0032551814131167507,6.084918735099533e-4,0.003827760508169713,0.013431390067873588,0.0037132654664457244,0.0011588746586280666,3.197262928133933e-6,6.559658814753067e-4,2.1698597839058533e-5,0.005451660056184608,8.837824331087992e-5,0.0015293552388994437,5.66051828541787e-8,0.0036949001000868677,7.145205755286541e-4,0.005552932493134936,9.13605309777013e-4,1.166988852231502e-4,2.0650906237459045e-5,9.09712738262814e-4,6.454345865187188e-7,0.002408074379227569,0.002051687808134718,3.743658811518792e-4,0.0014941671200435166,0.0014952811748210112,0.0017966327940154411,3.939997903412381e-4,2.3927609476150216e-4,0.0014387312181921431,0.011053285272559032,1.1295717961528614e-5,2.197906661572634e-6,4.3777692178862836e-4,1.7052326011552377e-4,0.004118829591194589,1.530061515676869e-4,0.0023516756279806524,9.42265026582138e-4,0.14582517541462428,6.726777767153308e-5,6.0818466114795415e-6,0.010373047481357329,1.7537367008781898e-5,2.6117618568049367e-4,0.004318230058529686,0.003468650972996928,3.706681432278893e-4,1.0821271399878342e-4,0.02060893580235245,1.3438124660496734e-5,1.216897728749865e-6,0.0019082041983881554,4.4858856256537166e-4,0.009475920541071364,0.0012528860929027768,0.0013652067578391828,1.5013868467866721e-4,7.653347396204171e-8,0.0030133103137880875,4.2907388885691556e-4,0.0014686956051843535,5.4317686101089024e-9,0.04314388896784161,0.0116329736495181,0.00869999290700591,0.008150973061720747,0.007144457099091843,1.5959546786205513e-6,0.0074540784123063395,1.1262374064050197e-5,1.4633457276046837e-4,3.423580342702395e-4,2.3245865140026958e-7,3.410056078995811e-8,9.611632097972008e-9,0.010557067092013973,8.213785719529169e-6,1.5559494388707285e-6,3.8888590494590716e-4,0.002758601528922994,7.318389829833138e-5,0.0026958351656980253,2.3005855822321044e-4,7.621697491559901e-4,5.382452983119948e-5,0.003157753996742607,0.0115487923439901,0.0020149214874090678,0.018374650207170107,1.6690942113582434e-6,5.068603155824792e-4,5.977840990770354e-4,0.005263094282740199,0.02069488845117152,4.544541927955889e-4,0.0038856071181755606,0.09750448151660553,8.301249620010825e-7,6.298929900706181e-6,1.1663110507564099e-7,3.47609982204534e-4,5.43329700244389e-4,0.0013717290647417052,0.0034784215905098604,0.004181236936249902,0.0021297599491937433,0.002623647065813384,3.7086252768791074e-4,3.8162593383322674e-5,0.0013097746652989055,8.977841279842318e-7,7.754803685592743e-5,0.007837105675281187,3.2294674338287642e-9,9.371057017932194e-4,0.0018539680265217745,0.0016925984444024107,7.330514034630733e-5,0.00608208760844749,5.800203684973324e-6,1.6269850681160565e-6,5.711434747262703e-4,0.0314753076536647,9.67704793079393e-5,0.00499919374891767,2.887221398605897e-5,0.0069894128434672635,0.0010247254262806132,0.002967031642277093,2.1997503368710776e-6,6.218721713273453e-4,3.057208090470355e-5,8.395645699166268e-4,0.0018389787811440557,4.6809228253017084e-4,0.0018018291668877823,6.216580147221673e-4,0.003959955167066859,0.0012151433242184105,5.229664668280385e-5,2.0299314811938662e-7,0.01633132431836719,2.9762323929933085e-4,0.09914541540743808,0.0019816795611904327,1.5218682598014032e-8,0.04335918750318429,1.0731126610167279e-5,0.0016633427015477018,2.6182718616762458e-5,0.001528362879681539,1.4684855110306721e-5,0.0036106606948073027,4.699799320120637e-4,0.007400829232127001,0.003374487888364748,0.02393787888024127,8.35133511920261e-5,0.011724080611358774,0.0021355484829643015,8.834883232173886e-5,0.0027824367915885873,2.6606312423914382e-5,0.02962162479877314,2.9857395347592936e-5,1.4150110264307511e-5,8.887790551932294e-4,1.640590499773776e-4,0.009465830586142372,0.005330614195473645,0.004155747480458241,0.003372040019221504,3.8588753367603784e-4,0.019034114108512246,5.025910596538102e-7,0.07099408823711434,0.011682482964521967,2.1286473917969605e-4,0.0021556218611706902,0.0013252303202442614,3.449405045335148e-8,4.4548079002242665e-4,0.005963848732356733,2.9200756055989884e-4,0.005538858455076777,0.0012267783678032616,0.0018941786582387038,4.2346310157628233e-4,0.019135690545581962,1.6251211237470228e-5,6.0215313555531046e-5,1.914138743900074e-7,0.0021665175066515846,0.019390861121415557,1.01136089566444e-5,0.010452959189809772,3.706918188875236e-4,0.01208715343979156,4.933433228111095e-4,0.006074458749292169
CAFs,0.5777795744311605,0.24964792773378766,0.1458505618002692,0.6792148891854294,0.05590606030775657,0.3080875075252827,0.029886566240303593,0.07195556506653156,0.9999908278832239,0.29610807919401894,0.07969541138135404,0.37567547341002644,0.07381273797210076,0.39246308463959234,0.8059840907242807,0.29410275139104824,0.3498676179274355,0.5052200713318559,0.21042385496448068,0.7548510381938802,0.9999249294851351,0.05876527646859277,0.444555446096466,0.6126351931972703,0.24789734229973484,0.2972519054945428,0.2628522270171152,0.21536806809620085,0.5867931591204334,0.05119704804004052,0.25979867372473525,0.137033190461475,0.5175790858219841,0.6432723044382269,0.6004103505099128,0.09185829069949358,0.2557661417682573,0.9999297241285703,0.23235453057948985,0.5057238060233545,0.023988303158978173,0.8764389922412549,0.12446739649064768,0.01598314595478305,0.0259128272518574,0.2994673529165922,0.3646374537898329,0.16023425091980864,0.4466997113865844,0.9999990711032558,0.26049441807314666,0.4376061898081067,0.028969539998436853,0.09224302256987803,0.05676716041420221,0.20427601783972463,0.08136146290351554,0.13794518836486597,0.07296863839450302,0.7266533850747164,0.04385123973160726,0.0474310819467859,0.6604224981328505,0.2429042141422526,0.6467041732617507,0.07027854145596943,0.6322221848535343,0.1536983673673729,0.09849080464018642,0.7129084525165724,0.13710745091802087,0.05196038368885532,0.0477840932269348,0.2785675962570282,0.3445730634416153,0.034821258239104105,0.19825961101822004,0.32199298143509303,0.1256525262557095,0.9999488192406346,0.08222421823577475,0.32451381565854365,0.21613906816882444,0.7471418548690394,0.05225570071089061,0.07785057802854384,0.9457819044160288,0.7696935998084858,0.5344606217937435,0.10960742814270744,0.4120790318172501,0.16965676997159163,0.1824779477976305,0.807259355377594,0.6764141354249043,0.0843084627555794,0.11860931957282167,0.1529613214329785,0.08463741768861982,0.05317665229276611,0.18437669030959186,0.031149166386024427,0.09419619123204194,0.14095906360869886,0.1672607272801165,0.9999366372318175,0.9995709327712718,0.045074696237527453,0.14395535295437864,0.055932396208801534,0.051686989682507206,0.10376860067730126,0.14998652010610203,0.5004493601908135,0.9887335504436062,0.35878889653845136,0.11062763185974764,0.20825104782587803,0.04316573919211633,0.051698256033720816,0.633168620466138,0.8786235799721592,0.7649326489043088,0.11223123634683202,0.08126370587265536,0.15463060912125276,0.0726242461108915,0.18075614400974677,0.26455852062749974,0.17676404203164842,0.9999656731412364,0.3825924420611698,0.12773193648007464,0.28829265989202046,0.35544335794449966,0.5735614648397562,0.09172936977395481,0.320999548676971,0.050496933897338954,0.24298203005140587,0.17007821822719643,0.9999934920353882,0.06562267592871324,0.5118383362977855,0.02455329054061102,0.07097218563510782,0.636514989418058,0.18354127831619294,0.032885531494287676,0.31019594637062997,0.6139694689687547,0.41480927841027104,0.05536429461263691,0.1708686823785534,0.33157630380303504,0.7793999799176521,0.6027482363845975,0.25927561513732555,0.1331748535374187,0.1904710743918265,0.06401031856685924,0.3257753237162587,0.11140725054920661,0.06390046198982052,0.23992290498686558,0.5024484831007536,0.33715009915405986,0.06026026203739316,0.509138149570108,0.0380626452778935,0.4817505955967425,0.0868992121148421,0.6208965120939801,0.07737888675235041,0.19260182974186912,0.07266435428643848,0.011421047322001854,0.34382515969998867,0.3793746480119918,0.5364992937418358,0.17984906114726926,0.07361755483418198,0.10870119438475356,0.35164197989480234,0.04865416723425248,0.0840759192079101,0.0364319474909786,0.021765357964279516,0.08484571252142886,0.16463018515381841,0.04413148744805548,0.14036817891869402,0.05760611023504604,0.07643273877197554,0.07798753143386669,0.155493422123127,0.9172069337523634,0.6048212423080334,0.23272898438275816,0.03268994793719303,0.15394659913824726,0.13099935597714185,0.34978535913558895,0.753188762327035,0.050159969335497025,0.05515624758167752,0.5126912647123046,0.315800994456783,0.18806356033065263,0.9999574990905253,0.20688998606550274,0.5402659882240539,0.2866980100270932,0.18474750783145424,0.25172538662487354,0.5684719819360934,0.4557056920314415,0.0988550387566226,0.14289452904388616,0.2773050783952504,0.21462120030878856,0.09454310120731876,0.9999655400043159,0.1757296321644109,0.08287622123814287,0.17935201451910102,0.2005752213672345,0.05199361101402072,0.08985246626345045,0.9414291378895391,0.5391817439856164,0.11988184117911989,0.9932596140358361,0.31805632970124564,0.4255255659609005,0.08783038596814069,0.23956806478202997,0.17633506876061786,0.43902252537941566,0.2943710052807114,0.9536835207177039,0.28926261013095234,0.2412761771688396,0.20051133079476247,0.0376962539051388,0.06738313744421762,0.9999926702524942,0.9999778217802346,0.5211982618040428,0.14967759961268964,0.3639642949018259,0.06874428044658384,0.16544578765619763,0.1825449578666988,0.6037283359041179,0.09587649485573857,0.17323126869765376,0.1629093931676534,0.5888466332616727,0.07299302795868529,0.22486258057862663,0.3944340640914521,0.18733595046694068,0.656583375060383,0.2849913931223371,0.9998370481309037,0.17978459469174513,0.8834844696771715,0.23049881371306766,0.5587422904630719,0.5420110673547356,0.6842286965244575,0.564656017742465,0.13090707230930188,0.18594380760399543,0.18559013071640618,0.377088360912199,0.06567731795037673,0.05561953184641418,0.2874035368380796,0.14426634786919573,0.18936027086239401,0.12082648924511316,0.36888707289277,0.15374726652493126,0.7105241414085819,0.430872064226637,0.9675484769881484,0.07234617644545378,0.2534762988124002,0.06708525835360604,0.06221765766929223,0.4882255020753694,0.9999934714677778,0.17811098390561644,0.3691550765071748,0.318616477525254,0.10287783875197234,0.14555895280147768,0.08218258344359679,0.7707275467538235,0.9029495274940018,0.8470975173064028,0.3397867844870659,0.23211438322067246,0.055861376275694354,0.8488611329846104,0.6215214521112692,0.05530850028298313,0.5097409925009831,0.9998793530352205,0.7913195771171522,0.37272811321884264,0.10302914144913887,0.020960325716642424,0.08636980682971095,0.19334405016756287,0.15025791132602478,0.33833889494671904,0.19292723829353,0.14699333669895318,0.6163949435980255,0.04807913335777899,0.06233655123833554,0.32920773167064754,0.052896146461530284,0.3089709646666159,0.6093591888512214,0.9999739068156586,0.2995574231133262,0.25149377538008477,0.2151335140265671,0.23287847264644645,0.029041506973014185,0.8198722891038409,0.41643392668215784,0.33912426800223294,0.9999112668915098,0.6149717759804189,0.02573016492138671,0.045730461124521025,0.2653484119161253,0.7374394492743558,0.4202442407984356,0.22528170768172262,0.38333425505285645,0.2832448711687464,0.12183653255888768
